Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
pamap2,106,0.01,classifier_head_only,Flatten_LSTM,0.7927461139896373,0.7760416666666666,-0.0167044473229707,0.7505286264664925,0.7192435413900911,-0.0312850850764014
pamap2,106,0.01,full_model,Flatten_LSTM,0.7927461139896373,0.453125,-0.3396211139896373,0.7505286264664925,0.3995379233769326,-0.3509907030895599
pamap2,106,0.05,classifier_head_only,Flatten_LSTM,0.7927461139896373,0.782608695652174,-0.0101374183374634,0.7505286264664925,0.725086966189328,-0.0254416602771645
pamap2,106,0.05,full_model,Flatten_LSTM,0.7927461139896373,0.6467391304347826,-0.1460069835548547,0.7505286264664925,0.5812908158985167,-0.1692378105679758
pamap2,106,0.1,classifier_head_only,Flatten_LSTM,0.7927461139896373,0.8045977011494253,0.0118515871597879,0.7505286264664925,0.7657492077144483,0.0152205812479557
pamap2,106,0.1,full_model,Flatten_LSTM,0.7927461139896373,0.7816091954022989,-0.0111369185873384,0.7505286264664925,0.7485189301806611,-0.0020096962858314
pamap2,107,0.0,none,Flatten_LSTM,0.8,0.8,0.0,0.7491146937397101,0.7491146937397101,0.0
pamap2,107,0.01,classifier_head_only,Flatten_LSTM,0.8,0.8100558659217877,0.0100558659217876,0.7491146937397101,0.7557142865053106,0.0065995927656005
pamap2,107,0.01,full_model,Flatten_LSTM,0.8,0.770949720670391,-0.029050279329609,0.7491146937397101,0.7040552721166873,-0.0450594216230227
pamap2,107,0.05,classifier_head_only,Flatten_LSTM,0.8,0.8304093567251462,0.0304093567251461,0.7491146937397101,0.7833908219806969,0.0342761282409868
pamap2,107,0.05,full_model,Flatten_LSTM,0.8,0.9181286549707602,0.1181286549707602,0.7491146937397101,0.9129416579091902,0.1638269641694801
pamap2,107,0.1,classifier_head_only,Flatten_LSTM,0.8,0.8271604938271605,0.0271604938271604,0.7491146937397101,0.7812674661164433,0.0321527723767331
